SENSORGPS_LATITUDE,SENSORGPS_LONGITUDE,ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GYROSCOPE_X,GYROSCOPE_Y,GYROSCOPE_Z,Light_v,Date_time,context,label
23.757,90.4279,-1.3681,0.61675,9.57608,0.00038179,0.000458149,-0.000229074,0.0,3/9/2022 12:55,outro,não alterar
23.757,90.4279,0.37328,0.53659,-9.8345,0.0,0.000152716,0.0,0.0,3/9/2022 13:24,outro,não alterar
23.757,90.4279,0.375972,0.538385,-9.86232,7.64e-05,0.0,7.64e-05,0.0,3/9/2022 13:47,outro,não alterar
23.757,90.4279,-0.698704,-0.149551,-9.84497,-0.0014508,-0.00458149,-0.000305432,0.0,3/9/2022 14:17,outro,não alterar
23.757,90.4279,-0.567099,-0.174377,-9.85035,0.0,7.64e-05,0.0,0.0,3/9/2022 14:26,outro,não alterar
23.757,90.4279,-1.38066,-10.2317,1.64865,-0.0122173,0.0165697,-0.0203113,0.0,3/9/2022 14:42,outro,não alterar
23.757,90.4279,5.55733,-0.422333,-6.41037,-0.134238,0.0518471,0.15745,0.0,3/9/2022 14:48,outro,não alterar
23.757,90.4279,6.70828,-17.0166,-6.25424,0.145691,0.171882,-0.0881936,0.0,3/9/2022 15:06,outro,não alterar
23.757,90.4279,3.76212,2.23968,12.0407,0.119653,-0.321849,0.103542,7177.0,3/9/2022 15:13,outro,não alterar
23.757,90.4279,-0.514457,-9.89193,0.179462,-0.00374155,0.0693332,-0.0205403,0.0,3/9/2022 15:27,outro,não alterar
23.757,90.4279,0.55334,9.5342,1.59482,-0.0310014,0.0452804,0.0522289,12.0,3/9/2022 15:33,outro,não alterar
23.757,90.4279,0.0451645,-0.00418744,9.70349,-0.00213803,-0.00297797,7.64e-05,94.0,3/9/2022 15:53,outro,não alterar
23.757,90.4279,-0.0128614,0.0421735,9.67478,-0.00114537,-0.0023671,0.000610865,92.0,3/9/2022 15:58,outro,não alterar
23.757,90.4279,-0.0128614,0.0293121,9.6691,-7.64e-05,0.00038179,-0.000152716,92.0,3/9/2022 16:15,outro,não alterar
23.757,90.4279,0.0164507,0.0308076,9.65564,0.0,-0.000152716,7.64e-05,131.0,3/9/2022 16:25,outro,não alterar
23.757,90.4279,5.67936,-8.33779,-1.14975,0.0177914,0.0539852,-0.0314595,0.0,3/9/2022 16:44,outro,não alterar
23.757,90.4279,0.899701,-9.72084,-0.477368,-0.00282525,-0.0894153,0.0274126,0.0,3/9/2022 16:52,outro,não alterar
23.757,90.4279,1.28375,-12.338,9.42653,-0.187001,-0.479223,-0.323682,0.0,3/9/2022 17:07,outro,não alterar
23.757,90.4279,-2.44068,-9.38944,1.52064,0.252593,-0.409279,0.172646,0.0,3/9/2022 17:11,outro,não alterar
23.757,90.4279,-2.75055,-11.7906,-2.99222,0.0723875,0.0861319,-0.18639,0.0,3/9/2022 17:26,outro,não alterar
23.757,90.4279,-0.89013,-8.70748,3.25544,0.0845284,0.145309,-0.129885,0.0,3/9/2022 17:36,outro,não alterar
23.757,90.4279,-4.87179,-8.98983,0.86022,-0.634918,-0.076969,-0.517021,0.0,3/9/2022 17:54,outro,não alterar
23.757,90.4279,0.126221,7.36391,6.27338,0.0110719,0.0278707,-0.00985019,7.0,3/9/2022 18:05,outro,não alterar
23.757,90.4279,-0.448355,6.63619,7.00828,0.00862847,0.00206167,0.0,7.0,3/9/2022 18:16,outro,não alterar
23.757,90.4279,0.00837488,6.04696,7.49163,-0.00259618,-0.00206167,0.00206167,7.0,3/9/2022 18:20,outro,não alterar
23.757,90.4279,0.830309,0.125324,9.5345,-0.000152716,0.000763581,7.64e-05,19.0,3/9/2022 18:31,outro,não alterar
23.757,90.4279,0.830309,0.125324,9.5345,-0.000152716,0.000763581,7.64e-05,19.0,3/9/2022 18:35,outro,não alterar
23.757,90.4279,0.758525,0.00628116,9.63679,0.0,0.0,0.0,18.0,3/9/2022 18:46,outro,não alterar
23.757,90.4279,9.65295,-0.104088,1.98275,0.000305432,-0.0151189,0.000229074,1.0,3/9/2022 18:50,outro,não alterar
23.757,90.4279,-1.11206,2.63869,5.81635,-0.0495564,-0.128434,-0.0634536,20.0,3/9/2022 19:01,outro,não alterar
23.757,90.4279,0.267996,-0.224925,9.65624,0.000152716,7.64e-05,-0.000152716,18.0,3/9/2022 19:06,outro,não alterar
23.757,90.4279,-0.929312,0.621237,9.57967,-0.000152716,0.000305432,-0.000152716,0.0,3/9/2022 19:56,outro,não alterar
23.757,90.4279,-0.0254237,-0.0684946,-9.88326,-0.000152716,-0.000229074,7.64e-05,0.0,3/9/2022 20:03,outro,não alterar
23.757,90.4279,-0.473779,0.0849452,-9.86411,-7.64e-05,-7.64e-05,0.00038179,0.0,3/9/2022 20:25,outro,não alterar
23.757,90.4279,-0.146859,0.224327,-9.87608,-7.64e-05,7.64e-05,-7.64e-05,0.0,3/9/2022 20:33,outro,não alterar
23.757,90.4279,0.0472582,-0.74357,9.6344,0.0,0.0,7.64e-05,0.0,3/9/2022 21:00,outro,não alterar
23.757,90.4279,1.90887,2.28814,7.88914,-0.145386,0.234038,0.944931,1.0,3/9/2022 21:09,outro,não alterar
23.757,90.4279,-3.19502,4.05583,7.64447,0.0178678,-0.00870482,-0.0111483,9.0,3/9/2022 21:32,outro,não alterar
23.757,90.4279,0.360718,-0.163908,9.66581,-0.000839939,-7.64e-05,0.00649044,23.0,3/9/2022 21:36,outro,não alterar
23.757,90.4279,-1.5676,7.84487,5.34646,-7.64e-05,0.000992655,-0.00458149,7.0,3/9/2022 21:49,outro,não alterar
23.757,90.4279,-1.27777,7.69502,5.57139,-0.000305432,-0.000458149,0.000305432,9.0,3/9/2022 21:53,outro,não alterar
23.757,90.4279,4.7665,8.34078,1.27179,0.0217621,-0.00549778,-0.00809396,2.0,3/9/2022 22:04,outro,não alterar
23.757,90.4279,7.75035,-2.32463,-10.2191,-0.147677,-0.902018,0.81917,0.0,3/9/2022 22:11,outro,não alterar
23.757,90.4279,-0.118445,6.23689,7.34238,-0.0041997,-0.00282525,0.0032834,14.0,3/9/2022 22:42,outro,não alterar
23.757,90.4279,-0.12323,8.61057,4.3346,-0.479758,-0.353003,-0.802676,11.0,3/9/2022 22:46,outro,não alterar
23.757,90.4279,-1.81167,6.95952,6.39362,0.0355065,-0.00335976,0.0164933,11.0,3/9/2022 23:16,outro,não alterar
23.757,90.4279,0.176172,0.0744766,-9.88415,0.0,-0.000229074,7.64e-05,0.0,3/9/2022 23:25,outro,não alterar
23.757,90.4279,8.91326,0.0104686,4.18804,-7.64e-05,-0.000152716,7.64e-05,19.0,3/9/2022 23:47,outro,não alterar
23.757,90.4279,-3.74596,7.09711,4.6014,-0.604603,-1.11414,-0.164704,14.0,3/10/2022 0:01,outro,não alterar
23.757,90.4279,3.71217,8.49123,2.7012,0.00152716,0.000916297,-0.00167988,30.0,3/10/2022 0:16,outro,não alterar
23.757,90.4279,-0.0254237,-0.315553,9.67089,-0.000687223,0.000458149,-7.64e-05,81.0,3/10/2022 0:20,outro,não alterar
23.757,90.4279,-1.48325,0.273679,9.55245,-0.00122173,-0.00198531,-0.000916297,37.0,3/10/2022 0:21,outro,não alterar
23.757,90.4279,1.17847,0.350549,9.60599,0.0,7.64e-05,-7.64e-05,25.0,3/10/2022 0:31,outro,não alterar
23.757,90.4279,-0.734896,6.79921,6.80549,-0.125304,-0.0832303,-0.0662788,14.0,3/10/2022 0:35,outro,não alterar
23.757,90.4279,-0.0876371,-0.195314,9.65624,0.0,-0.000229074,0.000152716,76.0,3/10/2022 0:39,outro,não alterar
23.757,90.4279,-0.507278,6.65564,6.9694,-0.000534507,0.0014508,-0.00351247,11.0,3/10/2022 0:59,outro,não alterar
23.757,90.4279,-0.222233,7.34238,6.10648,0.000305432,0.00137445,0.00114537,9.0,3/10/2022 1:03,outro,não alterar
23.757,90.4279,2.9354,1.32981,-9.35624,0.0113774,0.00244346,0.00832303,0.0,3/10/2022 1:06,outro,não alterar
23.757,90.4279,1.77129,-9.47289,2.09611,-0.0032834,0.000152716,-0.00229074,0.0,3/10/2022 1:20,outro,não alterar
23.757,90.4279,8.31386,-4.49581,-3.02004,0.168064,0.0571159,0.07506,0.0,3/10/2022 1:24,outro,não alterar
23.757,90.4279,2.69073,8.93988,2.1344,0.0981202,0.0904843,-0.0108428,0.0,3/10/2022 1:26,outro,não alterar
23.757,90.4279,7.74437,5.45324,2.48076,-0.000916297,0.000992655,0.0,0.0,3/10/2022 1:35,outro,não alterar
23.757,90.4279,7.4997,5.1667,3.5324,-0.00122173,0.00183259,-0.00038179,0.0,3/10/2022 1:39,outro,não alterar
23.757,90.4279,7.0678,6.1358,2.72154,-0.00442877,0.0038179,0.000992655,0.0,3/10/2022 1:41,outro,não alterar
23.757,90.4279,-9.24497,0.573081,3.10947,0.000610865,0.0,0.000916297,0.0,3/10/2022 1:50,outro,não alterar
23.757,90.4279,-9.2025,1.37617,3.01855,-0.00038179,0.000610865,-0.00190895,0.0,3/10/2022 1:54,outro,não alterar
23.757,90.4279,-9.09691,0.811765,3.47438,-0.00106901,-0.00129809,-0.00282525,0.0,3/10/2022 1:56,outro,não alterar
23.757,90.4279,-6.28714,6.59492,-3.55035,-7.64e-05,0.000458149,-7.64e-05,0.0,3/10/2022 2:05,outro,não alterar
23.757,90.4279,-5.68325,6.60359,-4.44856,-0.000458149,0.000916297,0.00267253,0.0,3/10/2022 2:09,outro,não alterar
23.757,90.4279,-8.25763,-2.53071,4.61306,7.64e-05,-0.00198531,0.000229074,0.0,3/10/2022 2:11,outro,não alterar
23.757,90.4279,-7.74437,5.05723,-3.22642,-0.00106901,-0.000229074,0.00152716,0.0,3/10/2022 2:20,outro,não alterar
23.757,90.4279,-8.9022,2.81575,2.9324,0.0089339,0.00114537,-0.00167988,0.0,3/10/2022 2:24,outro,não alterar
23.757,90.4279,-7.9998,-0.626321,5.51905,-0.151113,-0.292452,-0.337503,0.0,3/10/2022 2:26,outro,não alterar
23.757,90.4279,-6.08674,6.68136,-3.7334,-0.059483,-0.021533,-0.0674242,0.0,3/10/2022 2:35,outro,não alterar
23.757,90.4279,-0.106182,0.568594,9.65773,-0.059483,-0.021533,-0.0674242,0.0,3/10/2022 2:39,outro,não alterar
23.757,90.4279,-0.114556,0.574277,9.64906,-0.059483,-0.021533,-0.0674242,0.0,3/10/2022 2:41,outro,não alterar
23.757,90.4279,-0.934397,2.24118,9.32453,0.00114537,0.00160352,0.000152716,0.0,3/10/2022 2:50,outro,não alterar
23.757,90.4279,7.02862,6.20339,-2.87737,0.000305432,0.00190895,-0.000458149,0.0,3/10/2022 2:54,outro,não alterar
23.757,90.4279,6.6676,6.1666,-3.84407,0.0159588,-7.64e-05,-0.000916297,0.0,3/10/2022 2:56,outro,não alterar
23.757,90.4279,7.08575,5.77597,3.38046,-0.000839939,0.00213803,-0.00137445,0.0,3/10/2022 3:05,outro,não alterar
23.757,90.4279,6.53779,6.66012,-3.05354,0.00939205,0.00962112,-0.00694859,0.0,3/10/2022 3:09,outro,não alterar
23.757,90.4279,6.67209,6.49861,-3.09871,0.000763581,0.00190895,0.00038179,0.0,3/10/2022 3:11,outro,não alterar
23.757,90.4279,8.49901,4.91695,-0.432802,0.0216093,0.0629191,0.0122173,1.0,3/10/2022 3:20,outro,não alterar
23.757,90.4279,8.49901,4.91695,-0.432802,0.0216093,0.0629191,0.0122173,1.0,3/10/2022 3:24,outro,não alterar
23.757,90.4279,8.49901,4.91695,-0.432802,0.0216093,0.0629191,0.0122173,1.0,3/10/2022 3:26,outro,não alterar
23.757,90.4279,1.899,-0.531805,9.49681,-7.64e-05,0.000458149,-0.000229074,1.0,3/10/2022 3:35,outro,não alterar
23.757,90.4279,1.899,-0.531805,9.49681,-7.64e-05,0.000458149,-0.000229074,1.0,3/10/2022 3:39,outro,não alterar
23.757,90.4279,1.899,-0.531805,9.49681,-7.64e-05,0.000458149,-0.000229074,1.0,3/10/2022 3:41,outro,não alterar
23.757,90.4279,1.90947,-0.533001,9.47019,-7.64e-05,-7.64e-05,0.0,1.0,3/10/2022 3:50,outro,não alterar
23.757,90.4279,1.90319,-0.53659,9.50579,-0.000152716,0.000839939,-0.000458149,1.0,3/10/2022 3:54,outro,não alterar
23.757,90.4279,1.90319,-0.53659,9.50579,-0.000152716,0.000839939,-0.000458149,1.0,3/10/2022 3:56,outro,não alterar
23.757,90.4279,1.92712,-0.532104,9.46451,7.64e-05,-0.000152716,0.000152716,1.0,3/10/2022 4:05,outro,não alterar
23.757,90.4279,1.92712,-0.532104,9.46451,7.64e-05,-0.000152716,0.000152716,1.0,3/10/2022 4:09,outro,não alterar
23.757,90.4279,1.92712,-0.532104,9.46451,7.64e-05,-0.000152716,0.000152716,1.0,3/10/2022 4:11,outro,não alterar
23.757,90.4279,1.9346,-0.529113,9.47318,7.64e-05,-0.000229074,7.64e-05,1.0,3/10/2022 4:20,outro,não alterar
23.757,90.4279,1.95613,-0.525524,9.47348,0.0,0.000152716,0.0,1.0,3/10/2022 4:24,outro,não alterar
23.757,90.4279,1.95613,-0.525524,9.47348,0.0,0.000152716,0.0,1.0,3/10/2022 4:26,outro,não alterar
23.757,90.4279,1.92921,-0.515952,9.48036,0.0,-0.000152716,0.0,1.0,3/10/2022 4:35,outro,não alterar
23.757,90.4279,1.92921,-0.515952,9.48036,0.0,-0.000152716,0.0,1.0,3/10/2022 4:39,outro,não alterar
23.757,90.4279,1.91665,-0.503689,9.47318,-7.64e-05,7.64e-05,-7.64e-05,1.0,3/10/2022 4:41,outro,não alterar
23.757,90.4279,1.9331,-0.515653,9.48276,-7.64e-05,0.0,0.0,1.0,3/10/2022 4:50,outro,não alterar
23.757,90.4279,1.93669,-0.519841,9.47767,-7.64e-05,-0.000152716,0.0,1.0,3/10/2022 4:58,outro,não alterar
23.757,90.4279,1.94536,-0.518345,9.47887,0.0,-0.000152716,0.0,1.0,3/10/2022 5:01,outro,não alterar
23.757,90.4279,1.99232,-0.534198,9.4675,0.000152716,0.000152716,-7.64e-05,1.0,3/10/2022 5:49,outro,não alterar
23.757,90.4279,1.98245,-0.537189,9.47079,0.0,-7.64e-05,-7.64e-05,1.0,3/10/2022 5:58,outro,não alterar
23.757,90.4279,1.9669,-0.543769,9.48545,-0.000152716,0.00038179,-0.000152716,0.0,3/10/2022 6:00,outro,não alterar
23.757,90.4279,-0.459721,0.535992,9.63021,0.0,0.000152716,-7.64e-05,0.0,3/10/2022 6:44,outro,não alterar
23.757,90.4279,-0.418744,0.49681,9.63889,-0.000152716,0.000152716,-0.000458149,1.0,3/10/2022 7:03,outro,não alterar
23.757,90.4279,-0.420239,0.479163,9.65624,-0.000229074,0.000763581,-0.000992655,1.0,3/10/2022 7:04,outro,não alterar
23.757,90.4279,-0.424128,0.492622,9.61227,-0.000229074,0.000763581,-0.000839939,1.0,3/10/2022 7:14,outro,não alterar
23.757,90.4279,-15.8949,-0.501895,2.15892,-0.574824,0.872697,0.0633009,5.0,3/10/2022 7:18,outro,não alterar
23.757,90.4279,-5.8672,1.65105,-7.736,0.00114537,0.00229074,7.64e-05,0.0,3/10/2022 7:26,outro,não alterar
23.757,90.4279,-8.90668,-1.26221,4.32981,0.174326,0.00542142,0.0359647,3.0,3/10/2022 8:46,outro,não alterar
23.757,90.4279,-8.39342,-1.94058,4.61276,0.0,-0.000610865,0.000152716,4.0,3/10/2022 8:51,outro,não alterar
23.757,90.4279,-8.49811,-1.85204,4.44467,-0.000229074,-0.000152716,0.0,4.0,3/10/2022 8:52,outro,não alterar
23.757,90.4279,-8.01267,-2.18465,5.1353,-0.000229074,0.000687223,-0.00038179,7.0,3/10/2022 9:02,outro,não alterar
23.757,90.4279,-7.88704,-2.23968,5.32403,-0.000305432,0.00358883,-0.00175624,4.0,3/10/2022 9:06,outro,não alterar
23.757,90.4279,-7.75185,-2.22802,5.52533,-0.000305432,0.00106901,-0.000916297,4.0,3/10/2022 9:07,outro,não alterar
23.757,90.4279,-5.81934,7.19552,-3.2019,0.00038179,-0.00664315,-0.00366519,5.0,3/10/2022 9:17,outro,não alterar
23.757,90.4279,9.65773,0.347258,2.12961,-0.000229074,-0.00038179,-0.000610865,2.0,3/10/2022 9:21,outro,não alterar
23.757,90.4279,9.61287,0.364606,2.0677,-0.000229074,0.000610865,-0.000534507,2.0,3/10/2022 9:22,outro,não alterar
23.757,90.4279,8.91446,0.55663,4.08664,-0.000152716,0.000916297,-0.000839939,4.0,3/10/2022 9:32,outro,não alterar
23.757,90.4279,9.29253,0.337388,3.25394,-7.64e-05,0.00259618,-0.000305432,4.0,3/10/2022 9:36,outro,não alterar
23.757,90.4279,9.43998,0.858724,2.48375,-0.000152716,0.000687223,-0.000534507,3.0,3/10/2022 9:37,outro,não alterar
23.757,90.4279,7.76501,5.09342,-1.2999,-0.0861319,-0.0444404,-0.0717766,1.0,3/10/2022 9:50,outro,não alterar
23.757,90.4279,0.685245,-0.246461,-9.86142,-7.64e-05,0.0,-0.000152716,0.0,3/10/2022 10:44,outro,não alterar
23.757,90.4279,0.675374,-0.238684,-9.82373,-7.64e-05,7.64e-05,0.0,0.0,3/10/2022 11:05,outro,não alterar
23.757,90.4279,0.353839,1.93579,9.09841,0.0836121,0.0510072,0.0412334,31.0,3/10/2022 12:04,outro,não alterar
23.757,90.4279,0.500399,2.51007,9.43968,-0.0436768,0.0335976,-7.64e-05,29.0,3/10/2022 12:08,outro,não alterar
23.757,90.4279,-1.01426,7.43001,5.99911,-0.0144317,0.00313068,-0.00213803,48.0,3/10/2022 12:09,outro,não alterar
23.757,90.4279,-1.11775,7.30439,6.0347,-0.00259618,-0.00129809,-0.000687223,46.0,3/10/2022 12:19,outro,não alterar
23.757,90.4279,0.165105,6.43609,6.9996,-0.0122173,0.00198531,0.00862847,22.0,3/10/2022 12:25,outro,não alterar
23.757,90.4279,1.03011,2.0674,9.26082,-0.00450513,-0.00511599,-0.000992655,35.0,3/10/2022 12:27,outro,não alterar
23.757,90.4279,0.167498,4.99322,7.43929,0.243964,0.423253,-0.193491,7.0,3/10/2022 12:49,outro,não alterar
23.757,90.4279,-1.12822,6.07209,7.433,-0.0214566,0.0117591,-0.000839939,15.0,3/10/2022 12:57,outro,não alterar
23.757,90.4279,-1.34088,7.27298,6.04008,-0.0177914,-0.00603229,0.00335976,15.0,3/10/2022 13:01,outro,não alterar
23.757,90.4279,-9.13789,-1.28345,3.14387,-0.0176387,0.0283289,0.0332158,5.0,3/10/2022 13:24,outro,não alterar
23.757,90.4279,9.58176,0.0547358,2.30997,-0.000305432,0.00274889,0.0,1.0,3/10/2022 13:28,outro,não alterar
23.757,90.4279,9.14268,-0.313161,3.80249,-0.0415388,-0.123242,0.0157298,1.0,3/10/2022 13:29,outro,não alterar
23.757,90.4279,0.100199,2.75803,8.8352,-0.0106138,0.0249691,-0.0032834,7.0,3/10/2022 13:39,outro,não alterar
23.757,90.4279,5.11466,-8.14637,2.30519,0.0753654,0.203647,-0.184939,2.0,3/10/2022 13:43,outro,não alterar
23.757,90.4279,-1.28734,3.00269,8.34467,-0.0420733,0.0243582,0.00221438,10.0,3/10/2022 13:44,outro,não alterar
23.757,90.4279,0.211765,4.19851,14.6372,0.24656,-0.190819,-0.338419,1.0,3/10/2022 13:55,outro,não alterar
23.757,90.4279,2.81875,0.589831,9.22194,-7.64e-05,-7.64e-05,-7.64e-05,1.0,3/10/2022 14:00,outro,não alterar
23.757,90.4279,2.81994,0.595813,9.23869,0.0,0.0,0.0,1.0,3/10/2022 14:01,outro,não alterar
23.757,90.4279,2.81097,0.591027,9.2354,-7.64e-05,7.64e-05,0.0,28.0,3/10/2022 14:10,outro,não alterar
23.757,90.4279,2.82174,0.598804,9.21984,7.64e-05,-0.000152716,0.000152716,28.0,3/10/2022 14:15,outro,não alterar
23.757,90.4279,2.82174,0.598804,9.21984,7.64e-05,-0.000152716,0.000152716,29.0,3/10/2022 14:16,outro,não alterar
23.757,90.4279,2.80618,0.583251,9.25843,0.000305432,0.00198531,-0.000305432,26.0,3/10/2022 14:28,outro,não alterar
23.757,90.4279,0.894317,0.859622,9.59103,-0.0660498,0.38263,-0.247782,85.0,3/10/2022 14:41,outro,não alterar
23.757,90.4279,-0.0326022,0.236291,9.65743,0.0,7.64e-05,7.64e-05,72.0,3/10/2022 14:42,outro,não alterar
23.757,90.4279,4.45185,-8.38086,-8.86302,0.869031,-0.471893,-0.57826,0.0,3/10/2022 14:58,outro,não alterar
23.757,90.4279,3.99123,-14.589,-2.05424,0.0713185,0.0872009,-0.0622318,0.0,3/10/2022 15:02,outro,não alterar
23.757,90.4279,3.17886,-13.4118,-2.97548,0.0675006,0.132481,-0.125075,0.0,3/10/2022 15:03,outro,não alterar
23.757,90.4279,-0.221336,-13.0313,-2.17627,0.126907,0.107054,-0.110337,0.0,3/10/2022 15:21,outro,não alterar
23.757,90.4279,1.43779,-3.29671,9.02513,7.64e-05,-0.00122173,0.000992655,0.0,3/10/2022 15:33,outro,não alterar
23.757,90.4279,1.43001,-3.20967,9.05923,0.000763581,0.00038179,-0.000916297,0.0,3/10/2022 15:34,outro,não alterar
23.757,90.4279,5.08834,-3.18126,-7.81855,-0.0161879,0.0242055,0.0817795,0.0,3/10/2022 16:08,outro,não alterar
23.757,90.4279,7.10908,0.0478565,-5.15534,0.00267253,-0.0289397,-0.00954476,0.0,3/10/2022 16:22,outro,não alterar
23.757,90.4279,1.50269,-8.07458,-2.02911,-0.102625,-0.0180205,-0.2516,0.0,3/10/2022 16:24,outro,não alterar
23.7634,90.4075,0.740579,1.28614,8.75474,0.112094,-0.0804814,1.12384,935.0,3/10/2022 16:37,outro,não alterar
23.7634,90.4075,-1.78146,-7.64985,-1.58525,-0.609948,-0.655992,-0.335212,0.0,3/10/2022 16:43,outro,não alterar
23.7634,90.4075,-3.51984,-8.62373,1.20957,0.302684,0.313755,0.0164933,0.0,3/10/2022 16:44,outro,não alterar
23.7634,90.4075,-8.58784,1.32084,-4.39562,-0.0177151,0.0041997,0.019395,69.0,3/10/2022 16:54,outro,não alterar
23.7634,90.4075,2.84028,-9.05803,-3.11067,-0.00167988,-0.0469602,-0.115835,0.0,3/10/2022 16:58,outro,não alterar
23.7634,90.4075,-3.76391,-1.63549,2.70269,0.124616,0.300316,0.0336739,0.0,3/10/2022 16:59,outro,não alterar
23.7634,90.4075,2.14517,-0.736989,8.84268,0.147295,0.129732,0.237092,0.0,3/10/2022 17:09,outro,não alterar
23.7602,90.4109,-1.77069,-9.54617,1.03609,0.000687223,-0.000305432,-0.000992655,0.0,3/10/2022 17:13,outro,não alterar
23.7602,90.4109,-3.47438,-15.7256,7.0361,0.111636,0.244499,-0.0338266,0.0,3/10/2022 17:15,outro,não alterar
23.7602,90.4109,-1.95613,-1.53978,5.27019,0.00404698,0.210977,-0.169515,0.0,3/10/2022 17:26,outro,não alterar
23.7602,90.4109,-0.443869,3.77528,9.54138,0.0533743,-0.000763581,-0.044135,906.0,3/10/2022 17:34,outro,não alterar
23.7602,90.4109,-3.01376,-9.26381,1.28195,0.00274889,0.00771217,-0.0103847,0.0,3/10/2022 17:36,outro,não alterar
23.7602,90.4109,-4.74078,6.84826,5.24567,0.842077,-0.0494037,-1.53045,4.0,3/10/2022 17:47,outro,não alterar
23.7602,90.4109,-3.77468,-8.55195,-0.40678,0.106367,0.0340557,0.167377,0.0,3/10/2022 17:51,outro,não alterar
23.7602,90.4109,0.551546,2.9677,8.87677,0.00305432,0.0374155,-0.00901026,32.0,3/10/2022 17:53,outro,não alterar
23.7602,90.4109,-0.425922,1.84008,9.43311,-0.000458149,0.000763581,-0.00694859,39.0,3/10/2022 18:02,outro,não alterar
23.7602,90.4109,-0.220738,7.23051,6.30299,0.00778853,0.0179442,-0.00206167,22.0,3/10/2022 18:06,outro,não alterar
23.7602,90.4109,-0.451346,7.68874,5.81665,0.0305432,0.0461967,0.00259618,13.0,3/10/2022 18:08,outro,não alterar
23.7602,90.4109,0.448953,4.16471,7.77308,0.180892,0.0625373,-0.513966,0.0,3/10/2022 18:24,outro,não alterar
23.7602,90.4109,-0.791127,6.2025,7.37917,-0.0261145,-0.0269544,-0.013439,15.0,3/10/2022 18:30,outro,não alterar
23.7602,90.4109,-0.250947,0.527617,-9.86621,-0.00183259,0.00526871,0.0047342,0.0,3/10/2022 18:31,outro,não alterar
23.7602,90.4109,-0.378066,0.413659,9.6009,-0.0056505,0.0014508,0.000839939,63.0,3/10/2022 18:48,outro,não alterar
23.7602,90.4109,0.488136,5.81097,8.07428,-0.0361937,-0.0393244,-0.0094684,16.0,3/10/2022 18:53,outro,não alterar
23.7602,90.4109,0.28325,6.03021,7.46321,-0.000992655,0.0603993,0.0332921,16.0,3/10/2022 18:54,outro,não alterar
23.7602,90.4109,-10.462,-0.382852,3.43191,0.948138,0.36629,-0.937372,2.0,3/10/2022 19:21,outro,não alterar
23.7602,90.4109,-0.919442,4.80239,8.29113,-0.00496328,-0.00213803,-0.00221438,5.0,3/10/2022 19:26,outro,não alterar
23.7602,90.4109,-0.867398,2.32523,9.1687,-0.0065668,0.000458149,-0.00885754,7.0,3/10/2022 19:28,outro,não alterar
23.7602,90.4109,1.2341,3.24168,7.11267,-0.0239001,0.101251,-0.0378736,9.0,3/10/2022 19:38,outro,não alterar
23.7602,90.4109,3.49591,0.0975075,9.09632,0.00282525,0.00412334,0.0,13.0,3/10/2022 19:44,outro,não alterar
23.7602,90.4109,3.29611,0.348156,9.10529,-0.00412334,0.000534507,0.000687223,17.0,3/10/2022 19:45,outro,não alterar
23.7602,90.4109,0.495015,0.729811,9.60748,7.64e-05,0.0,0.0,36.0,3/10/2022 19:56,outro,não alterar
23.7602,90.4109,1.535,-0.164507,9.54497,7.64e-05,0.0,0.0,17.0,3/10/2022 20:00,outro,não alterar
23.7602,90.4109,1.48744,-0.171984,9.56172,-0.000152716,-0.000229074,0.000152716,25.0,3/10/2022 20:01,outro,não alterar
23.7602,90.4109,-0.313161,0.235693,7.2682,0.0120646,0.0361174,0.00488692,24.0,3/10/2022 20:18,outro,não alterar
23.7602,90.4109,-0.313161,0.235693,7.2682,0.0120646,0.0361174,0.00488692,32.0,3/10/2022 20:23,outro,não alterar
23.7602,90.4109,-0.313161,0.235693,7.2682,0.0120646,0.0361174,0.00488692,26.0,3/10/2022 20:24,outro,não alterar
23.7602,90.4109,0.584447,0.298505,9.68974,-0.000152716,-0.00038179,0.0,22.0,3/10/2022 20:33,outro,não alterar
23.7602,90.4109,1.55414,1.96092,9.32004,-0.000152716,-0.00038179,0.0,12.0,3/10/2022 20:38,outro,não alterar
23.7602,90.4109,0.882952,1.97647,9.4361,-0.000152716,-0.00038179,0.0,12.0,3/10/2022 20:39,outro,não alterar
23.7602,90.4109,-0.769292,6.20519,8.84985,-0.000839939,0.000534507,0.000458149,13.0,3/10/2022 20:48,outro,não alterar
23.7602,90.4109,-0.62333,5.50828,7.89033,0.146913,-0.0047342,0.0616973,21.0,3/10/2022 20:53,outro,não alterar
23.7602,90.4109,1.66301,2.17149,9.20459,0.146913,-0.0047342,0.0616973,9.0,3/10/2022 20:54,outro,não alterar
23.7602,90.4109,-2.03031,5.26541,9.64248,-0.00855211,-0.000458149,-0.00221438,10.0,3/10/2022 21:03,outro,não alterar
23.7602,90.4109,-0.595514,2.42602,9.0009,0.0461967,-0.171271,-0.122707,15.0,3/10/2022 21:08,outro,não alterar
23.7602,90.4109,1.24098,0.0637089,9.61825,-0.00358883,0.00534507,0.000610865,7.0,3/10/2022 21:09,outro,não alterar
23.7602,90.4109,1.24098,0.0637089,9.61825,-0.00358883,0.00534507,0.000610865,7.0,3/10/2022 21:18,outro,não alterar
