id,location,noise_level,noise_category,acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,gyroscope_orientation,movement_state,estado
3567,Museu,55.52,moderado,-0.41398756263559644,0.5182311128788015,8.161098143438117,-3.0374746347009554,-4.884545780613579,-4.7179426603741925,virado para baixo,movimento lento,silenciar
3568,Auditorio,90.05,ruidoso,0.09926599541521952,-0.022157345459113437,9.931853708315735,1.4794358396070149,2.1084927067971675,-7.05151220816261,virado para baixo,estatico,não alterar
3569,Parque,65.9,moderado,-0.31501384142948186,-0.6352897042642693,9.946943323404462,1.7826270772345256,3.7705157866459666,-4.1757641110612465,virado para baixo,movimento lento,silenciar
3570,Piscina,21.12,silencio,-0.08692387677158174,0.015311768751104099,9.625107037774447,3.492150944989979,1.0460720619538741,-9.034559706214317,virado para baixo,estatico,silenciar
3571,Praia,22.11,silencio,0.006311402315968134,0.12645070293505628,9.740749062615208,-0.9465979385914108,-4.699393176348681,7.9773602174342155,virado para cima,estatico,silenciar
3572,Aeroporto,15.69,silencio,-3.8557242395206623,-0.32098103074370954,12.032242689032525,0.182953704872461,-0.4666888555321502,-5.434940180507931,virado para baixo,movimento rapido,não alterar
3573,Biblioteca,31.38,moderado,-0.10990064846743293,0.015332903360940453,9.763243005878445,-1.1920503573586976,-2.2188203179463986,-7.267546105879756,virado para baixo,estatico,silenciar
3574,GinÃ¡sio,25.3,silencio,0.03365683944558734,0.1969360847078046,9.669527151800837,-0.0015922644692288358,3.925056824309175,-0.3832266020441172,virado para baixo,estatico,silenciar
3575,Cinema,80.77,ruidoso,-1.203270864571239,0.7680891743812257,9.290704882769617,1.7277730363852397,-4.508305608300106,-4.479085408855129,virado para baixo,movimento lento,não alterar
3576,Piscina,49.01,moderado,-1.4510694947570908,2.4539711224215424,14.853184963570214,2.8921482507408247,3.0840784114545188,-0.889224651431359,virado para baixo,movimento rapido,não alterar
3577,Hospital,46.96,moderado,0.04289659583876215,0.9716441947359393,8.177411292742583,3.27964659521667,1.5755761879929968,8.457837525035035,virado para cima,movimento lento,silenciar
3578,Centro de Conferencias,52.63,moderado,0.6464771836055654,-1.330129005797442,8.2650027583389,-3.4944258058858,2.39659511552285,-0.07997437658266324,virado para baixo,movimento lento,silenciar
3579,Biblioteca,39.56,moderado,0.9923789374459062,0.09327881756886724,8.665335688138939,1.3807379637363164,-0.14403193638623846,9.27777841588902,virado para cima,movimento lento,silenciar
3580,Campo de Futebol,57.52,moderado,0.19694053640822995,0.19197586902998393,9.71776947694294,4.080046304407465,4.772693769024387,-1.805834462046528,virado para baixo,estatico,silenciar
3581,Cafe,48.09,moderado,-1.5377861055931499,-4.295737295650598,6.553092528281611,2.151223987264202,-2.5953729649988033,-6.4007047773006045,virado para baixo,movimento rapido,não alterar
3582,Cafe,16.04,silencio,2.6913564590590884,-1.2604982800511983,7.78093735333814,-4.317538684351907,-0.032235482809716665,-1.8307083783827112,virado para baixo,movimento rapido,não alterar
3583,Estacao de Comboios,92.72,ruidoso,-1.5609890529087385,-4.7681459294021415,6.873641445837726,2.5250662005664073,2.548303674183675,9.145260803275615,virado para cima,movimento rapido,não alterar
3584,Hotel,31.63,moderado,-1.0411084268936235,1.465441359450847,9.862126095567445,-4.506543163654421,-3.7905641578865072,9.442817946357245,virado para cima,movimento lento,silenciar
3585,Farmacia,51.05,moderado,0.19212098084314572,-0.021856750693690502,9.915131463795806,2.009394855005984,0.008551861661339075,-2.5796473328289675,virado para baixo,estatico,silenciar
3586,Centro de Conferencias,63.35,moderado,-0.0855699175748737,-0.054651041980350146,9.991463342251496,0.09607770934027607,2.262051881962709,9.772064414396706,virado para cima,estatico,silenciar
3587,Centro de Conferencias,4.93,silencio,0.6275393275957075,1.22912084912319,9.544323199279676,2.714231335447437,0.8278082422809103,1.3599173694394313,virado para cima,movimento lento,silenciar
3588,Biblioteca,88.4,ruidoso,0.01512172671850226,0.023313570553174456,9.644824116868106,-0.4273866062232984,0.38059729578212537,-0.03770255316628105,virado para baixo,estatico,não alterar
3589,Shopping,81.69,ruidoso,4.032710810557077,4.902321000282022,8.200898160644963,0.5237786066006398,-1.4629290517169617,5.40501813978001,virado para cima,movimento rapido,não alterar
3590,Aeroporto,76.01,ruidoso,-1.4952259710574962,1.1090371902740657,8.694712233117984,3.292436307119127,4.371293792784193,-9.179763238506448,virado para baixo,movimento lento,não alterar
3591,Cinema,84.66,ruidoso,1.7853926175616168,4.213427671083451,6.979617694369727,-4.072487524485812,-1.4044664063968388,-2.5933417967831596,virado para baixo,movimento rapido,não alterar
3592,Centro de Conferencias,59.25,moderado,1.0913482193609312,0.6165530698298713,9.08085169598028,-2.076900772746269,2.201128882529018,-6.1408944747818275,virado para baixo,movimento lento,silenciar
3593,Auditorio,96.75,ruidoso,2.7177671002208896,-3.4794685707014574,14.803899898999944,-1.2024812083019645,3.4932811370879215,4.78535351872145,virado para cima,movimento rapido,não alterar
3594,Cinema,15.55,silencio,1.135879599725139,4.528583149626003,7.354442383813665,1.7504074587310363,1.0085220057169697,8.130837866113534,virado para cima,movimento rapido,não alterar
3595,Shopping,58.45,moderado,-0.17921681336730227,0.13428419504333106,9.851791131676293,-3.970997416485106,-4.7904484426695975,5.582630121410192,virado para cima,estatico,silenciar
3596,Hotel,28.47,silencio,-2.631964223261812,4.51146266705571,6.766363730082935,-4.463107618170244,4.5103756992666675,-5.794136351452434,virado para baixo,movimento rapido,não alterar
3597,Centro de Conferencias,55.52,moderado,-3.716893106890804,3.2364088884632594,14.565889107263965,-3.262044104476956,1.4443125080325327,-7.416826425500708,virado para baixo,movimento rapido,não alterar
3598,Biblioteca,11.38,silencio,-1.490995939262822,5.42670775228472,6.575561159007551,-1.681054661073546,-4.074767419907686,-2.7482422791957197,virado para baixo,movimento rapido,não alterar
3599,Hospital,23.44,silencio,-1.0031586838631958,-1.1740466230365987,9.275262895436995,-0.9676384836284674,-4.809398801464202,-9.962977496573227,virado para baixo,movimento lento,silenciar
3600,Museu,15.25,silencio,-0.7760719570795973,0.2759442960620333,8.801509945802566,-2.5981846569469638,4.74992387548232,9.781617946884124,virado para cima,movimento lento,silenciar
3601,Aeroporto,62.1,moderado,-0.0007396438855239995,-0.039618592078656034,9.8916275492082,-2.061514414107595,4.901331611411333,7.308922170606859,virado para cima,estatico,silenciar
3602,Hospital,45.74,moderado,-0.28095608204385414,2.0249298893071694,5.6275022951415306,1.5544260647558727,-1.7782574431272111,7.389214548683571,virado para cima,movimento rapido,não alterar
3603,Universidade,0.7,silencio,-0.0883089001838091,0.11592892951279893,9.756529362588171,-4.317985800211424,3.6618461801105338,2.9277906792230097,virado para cima,estatico,silenciar
3604,Universidade,93.65,ruidoso,-2.4073592658962752,-2.8015423329717732,13.217485901705953,1.193954386448082,-3.964938342342505,3.989608897054544,virado para cima,movimento rapido,não alterar
3605,Hospital,19.56,silencio,4.469346643840488,0.5295000378963612,13.72408554129106,5.000048229831092,3.895171474409028,8.80870591011035,virado para cima,movimento rapido,não alterar
3606,Zoo,35.96,moderado,0.7885181870969955,0.42522630860617294,10.179657357585155,-0.8017986831295872,-4.526449674343532,1.0993653352050137,virado para cima,movimento rapido,não alterar
3607,Restaurante,40.9,moderado,2.1814530047421457,2.9818794743693413,5.94505187760685,-1.2205942546652209,-3.3225567908195215,-8.809106854868562,virado para baixo,movimento rapido,não alterar
3608,Escola,64.62,moderado,0.046196095026786926,-0.058682862408997755,9.685217816514703,1.9647291631340487,2.232428264425404,-5.591321004985778,virado para baixo,estatico,silenciar
3609,Casa,2.56,silencio,4.356850124828297,2.7938936943758943,7.867248372214276,0.8185808191699906,4.855426968637092,-0.13858143800696815,virado para baixo,movimento rapido,não alterar
3610,Campo de Futebol,88.09,ruidoso,-0.8473765189528502,1.0583104953885583,11.452911335978534,-0.5868306939887346,-4.524322000385062,0.39503329013817257,virado para cima,movimento rapido,não alterar
3611,Museu,65.98,moderado,0.7598973160460307,0.17380689871575727,8.90325820268922,1.9492857116349858,-2.70064367933421,4.755293303843965,virado para cima,movimento lento,silenciar
3612,Campo de Futebol,43.97,moderado,1.142486307111081,-0.7307414944449835,8.661183030496709,-2.4692249100346264,3.5039448047945636,5.329118282621198,virado para cima,movimento lento,silenciar
3613,Biblioteca,95.0,ruidoso,0.08790056538212321,1.1917313541963193,8.655382505923566,-3.230370230272053,4.178408141969232,-6.651548811922455,virado para baixo,movimento lento,não alterar
3614,Casa,73.92,ruidoso,0.09759131098775692,0.08513855511580892,9.878219868485925,1.557629165821269,-4.32989411856112,1.812359595872401,virado para cima,estatico,não alterar
3615,Shopping,86.11,ruidoso,1.114089195359266,1.1204063917156457,9.370986134680772,3.592794661575785,-4.376171912790083,9.17266336463668,virado para cima,movimento lento,não alterar
3616,Centro de Conferencias,35.36,moderado,0.08985718607829002,-0.1380487474787976,9.627896608964013,3.1057130699074387,1.1872467949416723,-7.847947647904202,virado para baixo,estatico,silenciar
3617,Universidade,38.96,moderado,3.4534260993478476,-5.043444775661348,12.978640756321639,-4.567892702644157,2.9750905620512964,7.1724610904186115,virado para cima,movimento rapido,não alterar
3618,Universidade,25.57,silencio,-0.21856997400095812,-0.432022662987152,9.785430791140444,-4.259521569150841,4.852426685571785,-2.199037361745269,virado para baixo,movimento lento,silenciar
3619,Aeroporto,88.38,ruidoso,-0.677796400017679,-0.41968056337553583,9.242426060064755,-2.1743819964937603,3.805224408470957,7.636265852251271,virado para cima,movimento lento,não alterar
3620,Centro de Conferencias,1.75,silencio,0.1995339599740381,-0.03503601834139386,9.959126377090772,4.350630186501177,-4.765354073371259,5.6600365048210985,virado para cima,estatico,silenciar
3621,Zoo,39.81,moderado,-1.3391453585762632,-0.5077778923233377,9.414622704178878,-0.5980208996572662,0.10363802811317098,-9.20474720498291,virado para baixo,movimento lento,silenciar
3622,Auditorio,3.53,silencio,-5.114600869776955,3.6051840566668822,6.807890816175569,1.5729976499292966,-3.4608424988216875,-6.6368672242284275,virado para baixo,movimento rapido,não alterar
3623,Universidade,70.38,ruidoso,-4.80496787851931,3.094527774245808,6.65416756226255,3.584265145592239,2.573208722604187,-9.22023442794297,virado para baixo,movimento rapido,não alterar
3624,Hotel,39.96,moderado,-2.618096697346517,0.1984334333644986,7.471576515155542,-2.840700500503223,-3.164210117518437,3.494273785076714,virado para cima,movimento rapido,não alterar
3625,Piscina,17.62,silencio,-0.17386573174396439,0.1590784822123929,9.944629228457067,-3.4616535195978604,2.9232189340883616,-3.495083038163132,virado para baixo,estatico,silenciar
3626,Cafe,21.95,silencio,-4.6682759211478,-4.351779516625132,11.782633318764223,-3.90375005812387,-4.243341629097743,0.9382312355787961,virado para cima,movimento rapido,não alterar
3627,Farmacia,85.61,ruidoso,-5.012770416732473,1.3431988749941386,8.719838113148572,3.4776092672463115,2.7069220846617283,-6.3083152604174115,virado para baixo,movimento rapido,não alterar
3628,Shopping,30.66,moderado,-0.47675247830902867,1.328139294772401,9.547175592113897,0.14126040914974772,-3.376346641524448,-0.5400897112470866,virado para baixo,movimento lento,silenciar
3629,Farmacia,35.14,moderado,0.07138371697484974,0.18223768825036513,9.905122872484576,3.490708006581924,-4.90168078232399,-5.823842133140314,virado para baixo,estatico,silenciar
3630,Auditorio,7.07,silencio,-0.16915226284560944,0.052147430329149536,9.655888632503087,-4.5024713634032985,1.3524144346669773,4.917689040998637,virado para cima,estatico,silenciar
3631,Zoo,85.54,ruidoso,2.1668225815934745,-4.001336567035377,7.070951492219232,-0.952179582923664,-0.3940987737448844,9.673553682218426,virado para cima,movimento rapido,não alterar
3632,Praia,74.52,ruidoso,3.63607073304593,4.896579160649974,13.277790225794204,-4.841380954346352,3.7144333311463194,-0.9234682788626192,virado para baixo,movimento rapido,não alterar
3633,Hotel,98.63,ruidoso,0.13654585196800811,-0.19010964054908636,9.757391504091855,-2.4584624274236226,3.6512913162553087,3.4385432046395903,virado para cima,estatico,não alterar
3634,Estacao de Comboios,7.81,silencio,0.06952481528622922,0.08739819195577753,9.696425201799176,0.043126165716019634,4.970079595280717,8.234718435925458,virado para cima,estatico,silenciar
3635,Biblioteca,16.94,silencio,1.3687956646046109,0.938516618351561,9.347604728255696,-4.591698599650639,-2.9039639881070007,8.712921354652742,virado para cima,movimento lento,silenciar
3636,Shopping,62.49,moderado,4.6424612643554575,1.5975438970871005,9.292060549654707,0.6009932028452595,2.1365512591217075,-9.357522539041822,virado para baixo,movimento rapido,não alterar
3637,Shopping,76.01,ruidoso,-0.11351195776604857,0.13069568413067417,9.9271950812967,2.668225025224716,0.07313728448218125,5.087867475630419,virado para cima,estatico,não alterar
3638,Cafe,4.55,silencio,0.06768958232225852,0.17649220320009235,9.634926558021064,0.9876843013422267,-4.841751369861455,-6.995610519007236,virado para baixo,estatico,silenciar
3639,Estacao de Comboios,90.23,ruidoso,-0.2625771631623681,-1.322003574685339,9.230837031729514,-4.308542362923246,4.315524538698514,-3.7545059632951174,virado para baixo,movimento lento,não alterar
3640,Escola,36.82,moderado,-2.7751836951540487,2.051149227811239,12.693327662654603,-2.849800737823311,2.8644705798833994,9.366784089354299,virado para cima,movimento rapido,não alterar
3641,Hospital,31.22,moderado,-1.7457556477526661,-0.01561843465973034,11.0210080519802,-4.806176853007968,0.157308408407528,-5.712813872007513,virado para baixo,movimento rapido,não alterar
3642,Restaurante,31.91,moderado,-0.08571472583190501,0.05590582538395311,9.707252247243192,-0.8863303163882204,-0.2680596276128505,-3.4919978286177575,virado para baixo,estatico,silenciar
3643,Casa,63.06,moderado,0.7258742173667412,1.1049764850376942,9.688998611094398,-1.912044243492351,-0.14673899865082035,8.115457987855716,virado para cima,movimento lento,silenciar
3644,Cafe,59.62,moderado,1.9671042448012397,-0.11363021869873435,7.133783115084329,-2.2359603619649255,4.011218905139727,1.0988379307127523,virado para cima,movimento rapido,não alterar
3645,Praia,6.36,silencio,1.373956497387284,-3.1507224056746903,8.377110133853904,1.1358214658402377,2.2883458379917636,-8.760883726897593,virado para baixo,movimento rapido,não alterar
3646,Farmacia,76.61,ruidoso,-0.2874867507142822,0.8426132692354007,8.213992390546029,-4.603318539662058,0.6484289524240598,-9.862602942244104,virado para baixo,movimento lento,não alterar
3647,Estacao de Comboios,44.04,moderado,0.5916183035565408,0.2889458647107026,8.544703441850386,1.8317716800274177,2.7218959819605386,-5.956722963498591,virado para baixo,movimento lento,silenciar
3648,Parque,81.48,ruidoso,-4.296018078108206,3.366774215204561,12.298865989656239,0.6639093007702581,-4.313526705024793,-7.385642016167674,virado para baixo,movimento rapido,não alterar
3649,Casa,35.38,moderado,-0.2417037655705574,0.630032285082347,8.060169685235246,3.133955729723824,-1.3191367610620275,0.9927685429308242,virado para cima,movimento lento,silenciar
3650,Cafe,48.89,moderado,0.29457024707779045,0.6855996710059227,9.073787858088952,-4.26125739805756,3.7018845047889997,-8.517095687864078,virado para baixo,movimento lento,silenciar
3651,Hotel,13.43,silencio,-0.1550033773750583,-0.06588104714358531,9.841619437450767,2.8419680626226693,-3.0727378451134637,-9.921179296078463,virado para baixo,estatico,silenciar
3652,Estacao de Comboios,29.41,silencio,3.8024714937078894,-3.011287564934184,13.010531639654037,1.4085877356217826,-3.2744611817509983,-4.0131890841448,virado para baixo,movimento rapido,não alterar
3653,Praia,76.37,ruidoso,0.10831603090953329,0.16640531240940154,9.974410454310199,-1.6429656762480256,3.8146130918468524,9.149381869668646,virado para cima,estatico,não alterar
3654,Cinema,43.27,moderado,-0.0809970436566066,0.13415683351427227,9.997706426699924,-2.380293977203114,-2.980179110501296,1.3364286840517117,virado para cima,estatico,silenciar
3655,Centro de Conferencias,12.05,silencio,0.2875227335183346,1.2079072113760234,9.46903644690171,-0.5974230568845736,-3.014245723174614,-7.663661938617717,virado para baixo,movimento lento,silenciar
3656,Igreja,66.98,moderado,1.5598618574873155,1.6689902152413918,9.059015965757666,3.429345158493579,-1.727002339290548,6.280001988375123,virado para cima,movimento rapido,não alterar
3657,Restaurante,40.54,moderado,0.0754581804781288,0.06954439274222757,9.796555167738322,4.875668460612854,1.1586041424965376,7.953304237983054,virado para cima,estatico,silenciar
3658,Parque,31.53,moderado,0.013283444484360363,0.09598952859066778,9.838331018945077,4.453678245670357,-0.8322337363653658,4.61220394788724,virado para cima,movimento lento,silenciar
3659,Campo de Futebol,2.58,silencio,-2.880425539335082,0.2120516378874182,11.909148666878624,1.989567781141558,-4.747664180938642,7.665944989247383,virado para cima,movimento rapido,não alterar
3660,Auditorio,58.71,moderado,3.505872115137926,-2.7711041284607862,10.666171832480082,-0.3755355366206573,2.4279530480460667,7.260292167894635,virado para cima,movimento rapido,não alterar
3661,Campo de Futebol,7.09,silencio,0.14182696924633575,-0.12367482496924415,9.628101896613796,4.406960031713063,-3.6358112996475263,5.717901169906541,virado para cima,estatico,silenciar
3662,Aeroporto,89.19,ruidoso,0.11690698870843613,0.057750080241720014,9.732679458065256,2.609898268490902,-3.961884135385983,1.2342579413153152,virado para cima,estatico,não alterar
3663,Hotel,91.8,ruidoso,0.04305297812269565,-0.0940314313870284,9.676468231441568,1.6624521077686987,-4.218272012544095,8.254670847348441,virado para cima,estatico,não alterar
3664,Igreja,8.82,silencio,-0.07097814296159571,0.06217322093253175,9.616433184600496,2.1202513319770655,-0.5074316745307405,-6.017928974255324,virado para baixo,estatico,desligar
3665,Praia,39.02,moderado,2.057363426578979,0.01862438002436395,13.679570288322953,4.078943037681623,-1.1114078841644026,-4.773894547419156,virado para baixo,movimento rapido,não alterar
3666,Cafe,33.62,moderado,1.3274795934081363,2.1091728516063286,8.394017222928923,2.4057614088097483,1.4978970666317082,3.9740872483643295,virado para cima,movimento rapido,não alterar
3667,GinÃ¡sio,15.96,silencio,3.168585530604073,-2.569653446022783,9.792499809241408,4.862786286528021,-2.6316334792820433,-4.799956809093367,virado para baixo,movimento rapido,não alterar
3668,Farmacia,47.31,moderado,-2.0813471748303303,3.3169893641185375,11.980168021655324,-3.338286508662634,-2.07177771677182,-7.049288192522612,virado para baixo,movimento rapido,não alterar
3669,Cinema,68.12,moderado,0.035722470523769145,0.08650106645775052,9.609611709193585,-0.4659783405161021,-0.08534557093611644,-7.913598983407563,virado para baixo,estatico,silenciar
3670,Estacao de Comboios,76.05,ruidoso,-1.0224464608907216,-2.683630737477853,14.574723345637237,-3.069912709188577,1.3668247646659402,3.256765300076604,virado para cima,movimento rapido,não alterar
3671,Restaurante,56.89,moderado,-0.019454959114446307,-0.1884443104584682,9.725009555091715,-2.350092089287829,1.106675436312841,9.04627941953876,virado para cima,estatico,silenciar
3672,Museu,97.59,ruidoso,-0.18992768196680387,0.04889973817768936,9.965835254510084,2.8838456137037554,2.282910818966742,-3.2334272729029236,virado para baixo,estatico,não alterar
3673,Museu,74.71,ruidoso,0.04266338469581363,0.029055501788854077,9.650812864453894,1.2326380534894452,-4.65903126809426,-7.800818421158674,virado para baixo,estatico,não alterar
3674,Aeroporto,50.19,moderado,-0.23224343553438853,4.0977755837527,5.224988150940014,-2.609662332914209,-3.46131947695291,-7.71219598542808,virado para baixo,movimento rapido,não alterar
3675,Centro de Conferencias,42.83,moderado,-0.14726937584339753,-0.0667340549052578,9.998038058132275,-2.662347997566599,4.308168150083673,4.080330819315886,virado para cima,estatico,silenciar
3676,Parque,0.38,silencio,0.08266160112877713,0.1715897809418604,9.991307455888567,-1.558470805839002,-2.839776567084513,2.310805485853962,virado para cima,estatico,silenciar
3677,Restaurante,59.81,moderado,-1.3919933811181262,-1.08251618662843,9.330064646368523,-1.693383185792261,-3.691319697312886,-1.5277082319648567,virado para baixo,movimento lento,silenciar
3678,Estacao de Comboios,23.34,silencio,5.382342060243047,3.9446997784808158,8.028107958003961,2.898252654798301,-3.3523434375819106,1.954984603039179,virado para cima,movimento rapido,não alterar
3679,Parque,95.09,ruidoso,-0.26142182915802237,-1.0202693001612682,9.178625367323091,-2.2383557083799825,0.5000549030568879,6.292521356980126,virado para cima,movimento lento,não alterar
3680,Campo de Futebol,51.92,moderado,5.396911098364551,-1.9183177527213018,14.893976221169893,4.622293267850831,-3.415683573217581,2.162155180187586,virado para cima,movimento rapido,não alterar
3681,Igreja,90.8,ruidoso,0.19531106695033884,-0.4022375979762658,9.314167466877713,-4.397793148289369,-3.7703687414989875,-10.017673117427195,virado para baixo,movimento lento,não alterar
3682,Campo de Futebol,78.65,ruidoso,1.43424458272158,-0.6837730274739067,9.812954886929083,3.1771632241005108,-2.1225116920468565,6.0938981470307985,virado para cima,movimento lento,não alterar
3683,Casa,43.27,moderado,2.7367418118016076,0.09098630548988496,5.2755925315931655,0.9131472534581657,-3.323991130982516,-6.239587600679065,virado para baixo,movimento rapido,não alterar
3684,Museu,38.9,moderado,-0.021098825824671513,0.0007644327231619563,9.864314756760866,0.48534212098505725,-2.593236040682201,-1.3787186578740507,virado para baixo,estatico,silenciar
3685,Cinema,4.84,silencio,0.10040807268898577,0.04570370915037164,9.947998226664245,-3.060693945145655,3.7071994549698055,-6.437884761519173,virado para baixo,estatico,desligar
3686,Igreja,22.98,silencio,-1.3993551044515091,-1.176394603654673,8.972212115746029,-3.3478130302928113,-4.571797151241351,2.93450776270159,virado para cima,movimento lento,silenciar
3687,Igreja,56.79,moderado,0.33495538075758957,-1.4360946677193946,8.187194178127609,0.6919561342582681,-0.8077308703070394,-3.4923137936658133,virado para baixo,movimento lento,silenciar
3688,Centro de Conferencias,76.97,ruidoso,0.07107196909099422,-0.03928391169775686,9.931998651226637,-2.115780115433159,-1.0455087491927573,-9.20107205506525,virado para baixo,estatico,não alterar
3689,Hospital,18.84,silencio,-1.4745458901898365,-1.3768505313609234,8.25448378846505,4.158772751537521,0.992054540707653,-2.726859273053211,virado para baixo,movimento lento,silenciar
3690,Parque,73.93,ruidoso,-1.374497437479302,-1.4527700137925939,9.155403437627559,4.7042757804288176,-2.3375156539236506,8.864349596510152,virado para cima,movimento lento,não alterar
3691,Hospital,36.72,moderado,-0.056697455478696396,0.015295020912402313,9.941745407807133,4.395466396105852,3.559843359328036,2.362167652657256,virado para cima,estatico,silenciar
3692,Museu,66.99,moderado,-0.5682630741026372,-0.7630019261741767,9.295674226294995,-2.033145750881993,4.532055958921995,-8.706658697002045,virado para baixo,movimento lento,silenciar
3693,Campo de Futebol,55.85,moderado,0.04716639053416696,-0.0331807344944445,9.769002400297486,-4.591056366244341,-0.5505039214919859,3.445549461449276,virado para cima,estatico,silenciar
3694,Auditorio,31.19,moderado,1.548127472268634,0.30932093602381805,12.127875933067735,2.4548723143609408,-4.009275484699469,-7.234462050446798,virado para baixo,movimento rapido,não alterar
3695,Casa,78.84,ruidoso,-4.6585649427585665,1.1444889134986713,5.382095502141162,0.6407909892648771,-1.7964764239082287,-4.882608566088469,virado para baixo,movimento rapido,não alterar
3696,Shopping,8.48,silencio,-0.5692421425973674,-0.7735717208540634,9.056195175421495,-2.3260121291806803,-3.813465845266825,7.986223622709856,virado para cima,movimento lento,silenciar
3697,Zoo,88.91,ruidoso,1.1548834236983456,1.2457505072032502,8.314880132814903,-1.0016931212530724,2.04236499795484,7.29489014921299,virado para cima,movimento lento,não alterar
3698,Igreja,99.53,ruidoso,-0.14160552613892952,-0.5775323585466425,9.199662456534853,4.386283184123374,-4.429927060418946,8.519086623522485,virado para cima,movimento lento,não alterar
3699,Escola,34.12,moderado,-0.17153526611967265,-0.18268472869252267,9.80704145094576,-2.5657648201057124,1.1313463646323125,2.4465033262136267,virado para cima,estatico,silenciar
3700,Universidade,59.41,moderado,3.4918114407337946,-4.095068070482378,7.417034440815689,2.0223822617430463,0.28438073463981434,-9.366886460810205,virado para baixo,movimento rapido,não alterar
3701,Auditorio,7.72,silencio,-4.521334817796609,-4.92456132925777,8.898553163736455,1.0321549381963926,0.592603588454454,4.300522416006254,virado para cima,movimento rapido,não alterar
3702,Hospital,42.33,moderado,5.3936067067820535,2.818667715552433,12.830482145518136,2.8155147459730796,3.7529584860641383,5.210149412480132,virado para cima,movimento rapido,não alterar
3703,Shopping,52.26,moderado,0.08381273273353762,0.8905264876460501,9.50235725497566,1.0688538395041292,-0.4766399535404436,-4.015980011053737,virado para baixo,movimento lento,silenciar
3704,Campo de Futebol,21.21,silencio,0.5642211096256498,0.7225938907600642,9.540693345935392,3.970563717949958,2.05074579824527,-3.159029387920649,virado para baixo,movimento lento,silenciar
3705,Praia,0.65,silencio,-1.0067284854320515,-0.28353566244938366,9.426416486587724,0.43808159899575705,4.036431808350317,-1.0167087612768735,virado para baixo,movimento lento,silenciar
3706,Museu,19.3,silencio,-0.19601545063207051,0.14732989714120842,9.842290597575571,2.044342924782082,-2.296783752241282,-2.2588518009136322,virado para baixo,estatico,desligar
3707,Auditorio,22.25,silencio,1.015420436038387,-0.7292647835331393,9.329008053765826,-1.6693511332021496,0.10602380658408049,2.719682953516081,virado para cima,movimento lento,silenciar
3708,Campo de Futebol,44.47,moderado,-0.1982002121367475,0.18479747805119212,9.704995843203504,-0.5476410588098632,-3.007202601920655,-9.251293826915775,virado para baixo,estatico,silenciar
3709,Cafe,81.77,ruidoso,4.0945847287080515,-2.940510461876184,10.406114083109843,-0.6177106270345021,-3.3419641700232665,-3.1287105167167715,virado para baixo,movimento rapido,não alterar
3710,Farmacia,71.21,ruidoso,0.8439195246654716,0.519477062181604,8.958137356926828,2.720595106135845,1.4912420359315235,-2.0775862904595894,virado para baixo,movimento lento,não alterar
3711,Aeroporto,96.93,ruidoso,0.1360616787180814,0.018589299239286566,9.828308428291512,-0.4280820064696238,-4.1198893859303105,8.187538423646735,virado para cima,estatico,não alterar
3712,Parque,11.71,silencio,-0.5860313659006602,-4.583988265534135,8.700027570015951,-2.251076288094003,-1.4370576292907795,2.1168932412133614,virado para cima,movimento rapido,não alterar
3713,Estacao de Comboios,82.14,ruidoso,0.881718244238594,-0.5048649566111206,8.057254008844547,-3.326925294329084,-2.4481429545527984,9.233720502516839,virado para cima,movimento lento,não alterar
3714,Auditorio,53.39,moderado,0.11366955484541674,-0.015083559649217593,9.883292806084897,-2.4657394348863395,-0.1650031189733892,-0.5375535687227605,virado para baixo,estatico,silenciar
3715,Campo de Futebol,13.82,silencio,-3.4204481105308435,0.4637826466439394,13.75214768187574,1.444116493100435,4.36556815584378,5.355972740640507,virado para cima,movimento rapido,não alterar
3716,Hotel,16.49,silencio,3.8444141443968434,1.0458162593246243,8.440207209050417,4.103085528649827,1.2180089458809134,1.0478707325680672,virado para cima,movimento rapido,não alterar
3717,Zoo,77.36,ruidoso,5.170240311616286,-4.659723416281924,14.492964595764091,4.0014940846687,0.6393694733379026,7.784364823006467,virado para cima,movimento rapido,não alterar
3718,Aeroporto,20.43,silencio,-0.016676628760394607,-0.19419430787205788,9.981866518657567,-0.7669624281731812,-0.8880870053207535,-9.334333926100172,virado para baixo,estatico,silenciar
3719,Campo de Futebol,42.71,moderado,0.06297922322407523,-0.1048822755802224,9.746861193336331,1.8169006009175763,-0.9156489724818264,6.504901832670784,virado para cima,estatico,silenciar
3720,Escola,41.61,moderado,-0.11354717148782392,-0.12215529481952037,9.874442507750274,-0.5144358582042299,4.344464893522637,5.652101554185999,virado para cima,estatico,silenciar
3721,Cafe,97.02,ruidoso,1.1058563882335686,-0.09610849331317284,8.991667353121603,2.397406183169939,-0.7458943733155259,-7.201215204678256,virado para baixo,movimento lento,não alterar
3722,Restaurante,36.41,moderado,0.10348684529300095,0.12737538655648134,9.9091736143607,1.2468947239343269,-0.17031310310761183,-0.4921148515086837,virado para baixo,estatico,silenciar
3723,Centro de Conferencias,28.32,silencio,0.13444368494676012,-0.06568344807641244,9.769498479608973,-4.881603681548705,-2.9256940787207033,-5.656498195032904,virado para baixo,estatico,desligar
